player,Normalized Win Probability
Thierry Henry,47.14208045531741
Frank Lampard,7.220728233302674
Roy Makaay,4.566555328687152
Juninho Pernambucano,3.968396304890686
Didier Drogba,3.1374409278173476
Ruud van Nistelrooy,2.58090150979539
Fernando Morientes,2.5736235610840605
Andriy Shevchenko,2.554757261279623
Ronaldo,2.2445391805847916
Ludovic Giuly,2.1983804911400573
Luís Figo,1.6342385538299826
Robert Pirès,1.5112615634870814
Kaká,0.9643304109037014
Kevin Kurányi,0.9464730343036946
Zinédine Zidane,0.8845132863542249
Dado Pršo,0.771652892018723
Albert Luque,0.5689359572473253
Raúl,0.5320231245915195
Wayne Bridge,0.49102815094818125
Péguy Luyindula,0.47253951757006035
Darko Kovačević,0.4596719104679561
Walter Pandiani,0.45609948942087813
Savo Milošević,0.4303987816695501
Jérôme Rothen,0.4082147486960625
Giovane Élber,0.35775649757824984
Julien Rodriguez,0.33718426639189963
Juan Carlos Valerón,0.3348638874968435
Andrea Pirlo,0.30026281935738597
Valeri Karpin,0.28034499334155755
Flavio Roma,0.2797334280450854
Roberto Carlos,0.27791137566778124
Jorge Andrade,0.2585449297675205
Maniche,0.2513318372404466
Patrice Evra,0.23757890326428116
Benni McCarthy,0.23265345949522406
Ryan Giggs,0.21958614710732163
José Molina,0.20617619301536153
Pavel Nedvěd,0.20217814870950845
Míchel Salgado,0.197188688226352
Iván Helguera,0.19582631128699807
Lucas Bernardi,0.19138737355807459
Xabi Alonso,0.18540004949068548
David Beckham,0.18311729645631405
Gaël Givet,0.18099748362045615
John Terry,0.17958247596101395
Kolo Touré,0.1660064819313428
Jens Lehmann,0.16570756648912321
Gabriel Schürrer,0.1543437181932038
Costinha,0.15155084495749507
Freddie Ljungberg,0.14479932949986438
Iker Casillas,0.13987867155893305
Jesuli,0.1353288597653009
Edmílson,0.12900846132652813
Édouard Cissé,0.1281095638435512
Sébastien Squillaci,0.12274210845574982
William Gallas,0.12246792011255711
Hakan Şükür,0.12108042124976677
Michael Ballack,0.11423241758682788
Zvonimir Soldo,0.10985090945555823
Sol Campbell,0.10488926462989528
Eiður Guðjohnsen,0.10017665703701414
Imre Szabics,0.09752105142893763
Ashley Cole,0.09683559977132132
Claude Makélélé,0.08592071837985996
Dida,0.08479876219371708
Raúl Bravo,0.08334717943130256
Juanfran,0.08312257654756583
Florent Malouda,0.08298664831261866
Grégory Coupet,0.08266695552777549
Ricardo Carvalho,0.08103292248656796
Edu Gaspar,0.07912395370662634
Timo Hildebrand,0.07835238144971206
Fernando Meira,0.07833378607406684
Deco,0.07588125876047237
Gennaro Gattuso,0.0747738618312784
Mikaël Silvestre,0.07092750374747035
Bernardo Corradi,0.0703098968871976
Aleksandr Mostovoi,0.07011673740325072
Víctor Sánchez,0.0686968457735679
Dmitri Alenichev,0.06754937270235913
Akis Zikos,0.06673406868402366
Cafú,0.0654937364692881
Oliver Kahn,0.06407684705441459
Karel Poborský,0.06293247160558474
Carlo Cudicini,0.06230981178697415
Derlei,0.06180393346858319
Vítor Baía,0.060316995927868836
Paolo Maldini,0.05917370087165699
Andreas Hinkel,0.05847382680223163
Lauren,0.05755986935959844
Hugo Ibarra,0.05732748662138136
Noureddine Naybet,0.05314273709339508
Alexander Hleb,0.05109901426492
Mahamadou Diarra,0.04925837572849388
Agustín Aranzábal,0.04858675077422636
Paulo Ferreira,0.04838902623339324
Gary Neville,0.047723737306043866
Damien Duff,0.04720506608847637
Mauro Silva,0.04685255876296367
Patrick Vieira,0.04567040200645826
Javier Zanetti,0.04518088440106744
Philipp Lahm,0.04329380332437415
Gianluigi Buffon,0.04068670214355648
John O'Shea,0.039696271287799546
Ángel López,0.03775622329809676
Clarence Seedorf,0.036910123559248026
Francesco Toldo,0.03649552228935724
Nuno Valente,0.034567000072899985
Filippo Inzaghi,0.03379027710344647
Bixente Lizarazu,0.030876267406015026
Daniel Pancu,0.030135281286814895
Zé Roberto,0.0297456748488219
Michael Essien,0.029130519932413473
Bittor Alkiza,0.029083418002150335
Anthony Réveillère,0.02727768411468289
Chris Sutton,0.026511724305589266
Valyantsin Byalkevich,0.026481847818112133
Abdoulaye Méïté,0.026052724905258777
Sidney Govou,0.025384585972588216
Maksim Shatskikh,0.025269688686906554
Enrique Romero,0.02490379050005656
Dmitri Loskov,0.023794483389159043
Alessandro Nesta,0.022832764470136862
Lionel Scaloni,0.022133179338423507
Quinton Fortune,0.021470439426205475
Fabio Cannavaro,0.021197320127672746
Giuseppe Favalli,0.020033497683485627
Samuel Kuffour,0.01998624382351627
Jorge Costa,0.019565577754508862
Henrik Larsson,0.019534030706536618
Igor Jauregi,0.01866055607948995
Wilfred Bouma,0.018436337481333703
Guti,0.01611768505814202
Dmitri Khokhlov,0.015895514079309364
Daniel Van Buyten,0.015017395211455857
Robert Kovač,0.014924573883797239
Giuseppe Pancaro,0.014166966429471475
Glen Johnson,0.014049023561198037
Éric Deflandre,0.013999527127409699
Manuel Pablo,0.013885276384055864
Pedro Mendes,0.013576668475411682
Rio Ferdinand,0.013542032808391662
Saša Ilić,0.012959401696101313
Sergei Ignashevich,0.01269707323568081
Johnny Ecker,0.012331698192910646
Alessandro Costacurta,0.012316514368333604
Radoslav Kováč,0.011969533360158083
Dejan Stanković,0.011601947528951218
Lukáš Zelenka,0.01103017297282635
Marcel Desailly,0.010913727902407036
Raimondas Žutautas,0.010156538647183869
Vladimír Labant,0.008954947359140146
Mateja Kežman,0.008727502630270298
Ronaldo Guiaro,0.008545314638630707
Tomáš Hübschman,0.008367789695362067
Vladimir Maminov,0.008176584298655228
Magnus Hedman,0.007929735119199522
Jaromír Blažek,0.007628364985260512
Maxwell,0.007614264001499565
Walter Baseggio,0.0075471156765017505
Sergei Ovchinnikov,0.007519484657707145
Olivier De Cock,0.007080224503870378
Petr Johana,0.006853989320468899
Pavel Pergl,0.006846315256972253
Oleg Pashinin,0.00676222409582684
Stylianos Venetidis,0.006549098358088644
Dmitri Sennikov,0.006512870587312818
Michael Ball,0.0061006945568100775
Christian Karembeu,0.0060724745175245905
Ivica Iliev,0.005978883694142408
Stefan Klos,0.005952723098646952
Daniel Zítka,0.005952723098646952
