player,Normalized Win Probability
Cristiano Ronaldo,65.08967195188335
Lionel Messi,14.258720250960009
Zlatan Ibrahimović,2.699394679994518
Diego Costa,1.9515062317889371
Manuel Neuer,1.6552170695044075
Thomas Müller,1.0153850150022559
Karim Benzema,0.946864776958253
Arjen Robben,0.9349602424150097
Philipp Lahm,0.7825947432554252
Thibaut Courtois,0.7215917961575378
Toni Kroos,0.5501543927610887
Ángel Di María,0.5167724093729267
Jérôme Boateng,0.4359717582698954
Robert Lewandowski,0.40626356465279284
Gareth Bale,0.3740756438344103
Eden Hazard,0.3678298296484471
Pablo Zabaleta,0.3287817326766979
Diego Godín,0.2929447694060384
Per Mertesacker,0.28974654526655663
Mesut Özil,0.2887261947635262
Javier Mascherano,0.2804714845831761
Bastian Schweinsteiger,0.2791767637270729
Sergio Ramos,0.26693100800883046
Edinson Cavani,0.24099712047549143
Marco Reus,0.21047398337970366
Wayne Rooney,0.1962787579661395
Marcelo,0.16764563382396658
Nigel de Jong,0.14396619847020806
Arturo Vidal,0.13114808551726298
Miranda,0.12655773702951006
Dani Alves,0.12533577914130076
Koke,0.12491689902184831
Neymar,0.1183825575886702
Pepe,0.1177981975675211
Luka Modrić,0.11566339750493888
Patrice Evra,0.11023729176158374
Yaya Touré,0.1021023933242037
Olivier Giroud,0.1004533431218517
Benedikt Höwedes,0.0975642184322235
Oscar,0.09210203315489801
David Alaba,0.08716901579054899
Mario Balotelli,0.0858537244643021
Ezequiel Lavezzi,0.08097292458455471
Blaise Matuidi,0.07588940569619047
Thiago Silva,0.07495985169232496
Paul Pogba,0.0748620611132325
Juanfran,0.07471328161391423
Gary Cahill,0.07451180394956627
Mario Götze,0.07398178440194689
Ramires,0.06511973982429678
Branislav Ivanović,0.0646396685781663
Gabi,0.06391055128861389
Salvatore Sirigu,0.05925554809054083
Hulk,0.055600093533839365
Franck Ribéry,0.05445843693436006
Mario Mandžukić,0.05423107759786335
Carlos Vela,0.05269856036152679
Julian Draxler,0.05169927052879213
John Terry,0.05161663721418023
Laurent Koscielny,0.051113041183090506
David de Gea,0.04890328264023486
