player,Normalized Win Probability
Cristiano Ronaldo,50.06814009862588
Steven Gerrard,11.16474021910344
Fernando Torres,5.372689293500306
Lionel Messi,4.827836134284117
Didier Drogba,4.074454566570734
Cesc Fàbregas,1.8261384872153101
Raúl,1.713438307213542
Wayne Rooney,1.6478742186858737
Carlos Tevez,1.430863786168821
Frédéric Kanouté,1.3647805580375112
Frank Lampard,1.2247137588989945
Emmanuel Adebayor,1.1369242018214205
Karim Benzema,1.0529233043838202
Dirk Kuyt,0.8368426972782382
Kaká,0.8107237451113046
Thierry Henry,0.7799562440230905
Zlatan Ibrahimović,0.7788036555782755
Ruud van Nistelrooy,0.7261989336589164
Kevin Kurányi,0.7224824939646971
Juninho Pernambucano,0.4956372187658308
Tommaso Rocchi,0.39721365308086054
Ryan Babel,0.3454200761704314
Andrea Pirlo,0.3094610909790344
Xavi,0.2999046811235174
Deivid,0.22496180889969197
Joe Cole,0.20802322033310214
Rio Ferdinand,0.1798120465057316
Andrés Iniesta,0.1787223688946489
Pepe Reina,0.17408318852292357
Clarence Seedorf,0.16385647194861627
Dani Alves,0.1594874701761825
Seydou Keita,0.14053669231569524
Esteban Cambiasso,0.11831292732086435
Wes Brown,0.11793728303631042
Jamie Carragher,0.11782503389112008
Michael Ballack,0.11326031313881077
Mancini,0.10989731649498106
Víctor Valdés,0.10861414992621281
Heiko Westermann,0.10117895877308557
Michael Essien,0.09978109932227673
Rafinha,0.09754520009523814
Samuel Eto'o,0.09493870176246852
Daniele De Rossi,0.09428711428541166
Yossi Benayoun,0.0925932602857477
Marcelo Bordon,0.08550440862211281
Sami Hyypiä,0.08207209140906242
Ronaldinho,0.08024924689584856
Patrice Evra,0.07751993267178278
Jesús Navas,0.07407430458905882
Manuel Neuer,0.07370600055485194
David Pizarro,0.07122246526304522
Michael Carrick,0.07075884887366686
Gaël Clichy,0.06776581764630257
Edwin van der Sar,0.06701447214097293
Doni,0.06615385211733871
Nemanja Vidić,0.06613439022412368
Sidney Govou,0.06270089626237496
Carles Puyol,0.061970835106519497
Ashley Cole,0.061901071415366334
Lisandro López,0.060641749901958024
Liédson,0.05930359356100183
Alexander Hleb,0.05643164285767428
Fabian Ernst,0.05362335101541186
Éric Abidal,0.05169332606030641
Jermaine Jones,0.047819293366277806
William Gallas,0.046277656034903844
Petr Čech,0.04552584284007667
Nani,0.045435056610485205
Ricardo Carvalho,0.045211272242237054
Max Tonetto,0.04514385464053502
Iker Casillas,0.044426895742393724
Luciano Galletti,0.042547095356285224
Javier Mascherano,0.04252460532794606
Philippe Mexès,0.04248294074141203
