player,Normalized Win Probability
Lionel Messi,23.541812012705964
Cristiano Ronaldo,20.435930459823176
Frank Lampard,5.5352849458463025
Steven Gerrard,5.293351781181419
Samuel Eto'o,5.031652329729196
Thierry Henry,3.5566064288915857
Robin van Persie,3.533190574953516
Karim Benzema,3.153819379754693
Wayne Rooney,2.6655898873662403
Miroslav Klose,1.9958167768890214
Alessandro Del Piero,1.935620334692048
Zlatan Ibrahimović,1.492666508336438
Giuseppe Rossi,1.140075303667612
Alberto Gilardino,0.9607112417790606
Emmanuel Adebayor,0.9287218355692992
Luca Toni,0.8759596939226569
Nicolas Anelka,0.8733349000880652
Lisandro López,0.8226109741399951
Dirk Kuyt,0.6974480745943996
Raúl,0.6076161761173139
John Terry,0.5905267289890428
Franck Ribéry,0.5373791263926541
Xavi,0.5216227726303582
Víctor Valdés,0.4634570503086583
Yoann Gourcuff,0.3686733625825067
Petr Čech,0.352001565565665
Didier Drogba,0.34524957003658713
Gerard Piqué,0.3195024383280904
Joan Capdevila,0.31486879096762216
Nemanja Vidić,0.31248004388973877
Sergio Ramos,0.3117164666797952
Dani Alves,0.2909529107167853
Denílson,0.2337090753426023
Jamie Carragher,0.23303233584885275
Mark van Bommel,0.22148491951621585
Diego López,0.2027235565322302
Edwin van der Sar,0.1989653376016411
Bastian Schweinsteiger,0.19637925108344023
Fernando Torres,0.1942410733498791
Juninho Pernambucano,0.19033293274123475
Jean Makoun,0.18223043535891884
Pepe Reina,0.1797822707113126
Marcos Senna,0.17663678987555206
José Bosingwa,0.172674485382581
Zé Roberto,0.16756469738077
Manuel Almunia,0.164628474984253
Xabi Alonso,0.15818342551034853
Simão Sabrosa,0.1565677605255967
Andrés Iniesta,0.15375634955669246
Rio Ferdinand,0.1505499245424375
Samir Nasri,0.14896296838937517
John O'Shea,0.1472968994099607
Francesco Totti,0.1456813973955594
Pavel Nedvěd,0.14248595037982856
John Obi Mikel,0.1395975277283869
Matteo Brighi,0.1385106906136162
Ashley Cole,0.13111757945211
Esteban Cambiasso,0.12373018122178855
Cesc Fàbregas,0.1222279312751141
Kolo Touré,0.12125008171777497
Florent Malouda,0.12014702848262225
Javier Zanetti,0.11704064180988862
Maicon Sisenando,0.11478561359639623
Gaël Clichy,0.11108624098001971
Michael Carrick,0.11061522545433385
Santi Cazorla,0.10725000500938328
Hugo Lloris,0.10506655393301746
