player,Normalized Win Probability
Lionel Messi,55.71184048479474
Cristiano Ronaldo,20.42321331611513
Samuel Eto'o,7.651975038051327
Raúl,3.087880353607548
Mario Gómez,2.0039511170183952
David Villa,1.102940683730972
Wayne Rooney,0.8709439918260606
Nicolas Anelka,0.3807059883398931
Pedro,0.37678706458168043
Zlatan Ibrahimović,0.376714003128531
Dani Alves,0.34762803854429297
Jefferson Farfán,0.3270927278161912
Gareth Bale,0.31420564578803206
Manuel Neuer,0.25539042294180364
Marcelo,0.25056139209214073
Xavi,0.2378730675480822
Andrés Iniesta,0.2332203933453369
Francesco Totti,0.2029896221932941
Klaas-Jan Huntelaar,0.20279054525865328
Ángel Di María,0.19233523548743747
Benedikt Höwedes,0.1787090531006011
Branislav Ivanović,0.1759359995167125
Wesley Sneijder,0.15143791502185205
Thomas Müller,0.13802033556587098
Gerard Piqué,0.13730362676390034
Sergio Busquets,0.1362411976265255
Víctor Valdés,0.12956903886614768
Javier Hernández,0.12483947017657691
Nemanja Vidić,0.11880577373983431
Christoph Metzelder,0.11569060583221406
Iker Casillas,0.11250703512144677
Mesut Özil,0.09353743492785171
Peter Crouch,0.09250703381053253
Edwin van der Sar,0.0917781740247909
José Manuel Jurado,0.09099638913909389
Bastian Schweinsteiger,0.08909161863229913
Dimitar Berbatov,0.08804060999098849
Xabi Alonso,0.08096649021958932
Nani,0.08046792979591678
Atsuto Uchida,0.07741012768654403
Petr Čech,0.07691775257033565
Lucho González,0.07606853034632499
Samir Nasri,0.07452861317403212
Florent Malouda,0.07286115651565063
Aritz Aduriz,0.06979596018692176
Ricardo Carvalho,0.06076992424302862
Patrice Evra,0.05887961320113538
Esteban Cambiasso,0.0582156507803782
Philipp Lahm,0.057626762449177124
Michael Essien,0.0559218994934637
Benoît Assou-Ekotto,0.05494754426321899
Sergio Ramos,0.05472773530125262
John Terry,0.05308713135063668
Steve Mandanda,0.05203876367159643
Michael Carrick,0.050896693234318335
Hugo Lloris,0.05086807630375833
Javier Zanetti,0.05036089086247847
Gabriel Heinze,0.05005629163710108
Ashley Cole,0.049868401047302176
Loïc Rémy,0.046932975750059704
Daniele De Rossi,0.04613827642894154
Anthony Réveillère,0.045999449771214715
Luka Modrić,0.04599006153908168
Heurelho Gomes,0.04263460200045494
Michel Bastos,0.04086356638755317
Lúcio,0.04061629455434976
Maicon Sisenando,0.03894565390978117
Adama Coulibaly,0.038754001532648207
Olivier Sorin,0.038033126879549406
André Ayew,0.035161564768505064
Robinho,0.03342942220703988
William Gallas,0.033184154316360064
Jack Wilshere,0.03278822342419626
Ryan Giggs,0.0323076791641356
Aaron Lennon,0.032146096146638214
Ricardo Costa,0.03140351739170618
Nicolás Burdisso,0.029761393143668456
Luiz Adriano,0.029741326723665758
Pepe,0.02963804591654582
Álvaro Arbeloa,0.029324412049116587
Park Ji-sung,0.02847141927749595
Jimmy Briand,0.028015355521550996
Sebastian Prödl,0.026327982074679967
Thiago Silva,0.02567642962722051
Dejan Lovren,0.024317009194761367
Lukas Schmitz,0.023498297549040294
Souleymane Diawara,0.02306048083151874
Éric Abidal,0.021596020346858282
Darijo Srna,0.021472774980537287
Sami Khedira,0.019835212745412348
Andriy Pyatov,0.019649091865329905
Jádson,0.019491185504573134
Ramires,0.017692720032952185
Philippe Mexès,0.01758190401969758
Yaroslav Rakitskiy,0.017450915372010913
Carles Puyol,0.01732945864688278
Douglas Costa,0.017238094381747178
Willian,0.017152665552460512
Sébastien Squillaci,0.017143515736692056
Alexander Frei,0.01701568473244669
Benoît Pedretti,0.016988664097624652
Júlio César,0.016829375215278504
Alessandro Nesta,0.016749428237524688
Javier Mascherano,0.016676043374052662
Jérémy Mathieu,0.016555362910824673
Marco Cassetti,0.016475711434557075
Rio Ferdinand,0.01595852730254834
Matheus Leite Nascimento,0.015895879811644968
Eran Zahavi,0.015851691450089987
Stéphane Grichting,0.01562765105855185
Clarence Seedorf,0.015490786261593835
Pape Diakhaté,0.015410827666889265
Nacer Chadli,0.015168223597704329
Aly Cissokho,0.014846624894745622
Joël Matip,0.014799775876584778
Brandão,0.01438619527580468
Cléo,0.014381937941932127
Martin Vingaard,0.014300401317646561
Marco Borriello,0.014123728240522713
Răzvan Raț,0.012556221483193943
Simone Perrotta,0.012349810723871217
Toni Kroos,0.011682909518640344
Johan Djourou,0.011558631142359018
Christian Noboa,0.011525188160727295
Stéphane Mbia,0.011455219190277678
Kyriakos Papadopoulos,0.010767168844826723
Johan Wiland,0.010637330203453203
Jesper Grønkjær,0.010447965924326256
Fábio Coentrão,0.010197438726739233
Mikael Antonsson,0.009937134913522477
Dame N'Doye,0.009849160119854048
Chris Smalling,0.009837515879335892
Danijel Pranjić,0.009098657835964216
Oscar Wendt,0.008959047905944413
Vincent Enyeama,0.008707865970819672
Luisão,0.008599409922534095
Tomáš Hübschman,0.008385976209150563
William Kvist,0.008377241275597259
Ionuț Rada,0.008365383142807825
David Navarro,0.007955631714830522
Rafael,0.00784959803509312
Steven Naismith,0.007706731616317429
Claudemir de Souza,0.007701086382587186
Zdeněk Pospěch,0.0074806124446261555
Xherdan Shaqiri,0.007421653985152321
Samuel Inkoom,0.0069372116775969035
Emmanuel Culio,0.0068189766889392885
Vedran Ćorluka,0.0066247033776070585
Mathias Jørgensen,0.00656281773108271
Kenny Miller,0.006475714214612352
Javi García,0.006225040852906503
Henrikh Mkhitaryan,0.00588276955330424
Djibril Cissé,0.005749239030537134
Róbert Jež,0.005725677700234741
Lassana Diarra,0.005715531282027511
Vladimir Stojković,0.005632025065691975
Martin Dúbravka,0.005632025065691975
Maarten Stekelenburg,0.005632025065691975
Alexandros Tzorvas,0.005632025065691975
Franco Costanzo,0.005632025065691975
Andriy Dykan,0.005632025065691975
David Luiz,0.005582498795313727
Steven Davis,0.005515168591448355
Aleksandar Lazevski,0.005513995087649039
Sergey Ryzhikov,0.005508411911604987
Allan McGregor,0.005508411911604987
Roberto,0.005508411911604987
Steven Whittaker,0.005488106290487882
Douglas da Silva,0.00542648962516582
Gil Vermouth,0.005388692073481816
Loukas Vyntra,0.005281075565926831
David Weir,0.005281075565926831
Gregory van der Wiel,0.005275761308250266
Dmitri Kombarov,0.005273512687011057
Behrang Safari,0.0050744820717959814
Cadú,0.005055608906756294
Mladen Krstajić,0.004942055283866877
Marek Suchý,0.004851063250911089
Gilles Yapi Yapo,0.004741884920915425
Federico Insúa,0.004708920563566958
Roberto Rosales,0.004663491600481527
Aiden McGeady,0.004652896682911516
Saša Ilić,0.004643177056692225
Christian Bolaños,0.004631062617638539
Douglas,0.004547807618869298
Salvatore Bocchetti,0.004486200950280595
David Abraham,0.0044615289262400284
Alan,0.004408034241014372
Cristian Ansaldi,0.004364533560180778
Yoann Gourcuff,0.004199520442531122
Gökçek Vederson,0.004132268779776142
Ömer Erdoğan,0.004020095057456247
Vitali Kaleshin,0.003934551217736071
Vandinho,0.0036872001639804315
Yevgeni Makeyev,0.0036676393469862126
Eyong Enoh,0.0034033060391133662
Marc Janko,0.0033242650748072805
Yuri Zhirkov,0.0033176873520887043
Aleksandr Sheshukov,0.0032181365582944982
Urby Emanuelson,0.002731266247941319
