player,Normalized Win Probability
Lionel Messi,67.80349167897623
Diego Milito,6.950903395901512
Xavi,2.333448965132595
Gerard Piqué,1.3702323601208346
Arjen Robben,1.3417108079419806
Bastian Schweinsteiger,1.1767647701532304
Wesley Sneijder,1.166387045351202
Cesc Fàbregas,1.1361964823543629
Maicon Sisenando,1.1308516048358221
Philipp Lahm,1.0373634103201266
Júlio César,0.9087185967293678
Ivica Olić,0.7111037470701795
Edin Džeko,0.6622863197524825
Alberto Gilardino,0.6591351712038913
Frank Lampard,0.6196635792639462
Marouane Chamakh,0.5861877581076773
Mark van Bommel,0.5644985646398831
Iker Casillas,0.5332421657035494
Thomas Müller,0.5318126995605412
Samuel Eto'o,0.4482765067295686
Pedro,0.42936421228345256
Lúcio,0.4186195729220032
Zlatan Ibrahimović,0.4124249196530345
Carles Puyol,0.3983894531619907
Dirk Kuyt,0.36307024458907416
Hans-Jörg Butt,0.35188624394884765
Jesús Navas,0.31208621158692834
Sergio Ramos,0.25636494011185773
Ronaldinho,0.22191291137821612
Miralem Pjanić,0.2109858770071521
Hugo Lloris,0.18829647271142425
Holger Badstuber,0.18552139728642816
Sergio Busquets,0.1831332519771903
Xabi Alonso,0.17939977515843467
Michel Bastos,0.17006321446819725
Lisandro López,0.1659205058555062
Diego Forlán,0.16583410022301256
Dani Alves,0.1489242894459066
Nicolas Anelka,0.14597292208584198
Walter Samuel,0.14131561308609072
Dejan Stanković,0.1378453343619199
Yoann Gourcuff,0.13126421644968841
Javier Zanetti,0.11570098080121609
Riccardo Montolivo,0.10021795353022088
Sami Khedira,0.09277439935987135
John Terry,0.08799231044486404
Michaël Ciani,0.08375131873689094
Daniel Van Buyten,0.0832075028206828
Víctor Valdés,0.07917261971141637
Miloš Krasić,0.07781339291947462
Cris,0.07710491452379252
Kaká,0.06787478670594511
Juan Manuel Vargas,0.06359353663791746
Zvjezdan Misimović,0.06297246091582713
Andrés Iniesta,0.06152325033123068
Martín Demichelis,0.058924940647795084
Abou Diaby,0.056769729834571826
Gabriel Heinze,0.05359963140197184
Jean Makoun,0.0500604356396553
Benoît Trémoulinas,0.050019029571797026
Thomas Vermaelen,0.04908322070409731
Aly Cissokho,0.048722148618569106
Esteban Cambiasso,0.04756565045078203
Paul Scholes,0.04184343890852015
Patrice Evra,0.04032165045789248
Alexandre Pato,0.039059913640290884
Andrea Pirlo,0.035080750004899484
Serdar Tasci,0.03456871091208633
Pavel Pogrebnyak,0.033591158439604446
Jérémy Toulalan,0.03167582477761471
Mamadou Niang,0.031534502369488765
Nani,0.03133954061866361
Franck Ribéry,0.030147363414793314
Felipe Melo,0.02931360255457558
Wendel Geraldo,0.028064454453548472
Kim Källström,0.027885739127672872
Anthony Réveillère,0.027283641272117985
Christian Gentner,0.0257062985307563
Sébastien Frey,0.02552482563918698
Álvaro Arbeloa,0.025004027759520268
Matthieu Chalmé,0.02434270680630402
Didier Zokora,0.023893758886539267
Nemanja Vidić,0.02344444671853291
Jaroslav Plašil,0.022996456575288503
Bruno Alves,0.02269981421711737
Antonio Valencia,0.0223602101677421
Radamel Falcao,0.022294953391877138
Sidney Govou,0.022208941381533183
Fernando Menegazzo,0.02185399502578085
Cédric Carrasso,0.020392255486714573
Josué,0.019845438414284333
Alexandre Song,0.019637611253085427
Raúl Albiol,0.019274229202579055
Darren Fletcher,0.019243715217570453
Hulk,0.01901806358998158
Simão Sabrosa,0.01867539005672382
Alou Diarra,0.018600196399261557
Benoît Cheyrou,0.018403477139830145
Jens Lehmann,0.018165455665489775
Marco Marchionni,0.018027272264454167
Florent Malouda,0.01734168943693474
Branislav Ivanović,0.016904779323159938
Seydou Keita,0.016783951943033112
Tomáš Necid,0.016734098765677555
Marcelo,0.016697879687626916
Michael Carrick,0.016532701818768356
Diego Benaglio,0.015394129950015196
Alan Dzagoev,0.01506877452072945
Marc Planus,0.01500638146731009
Thiago Silva,0.014972243121974196
Sascha Riether,0.014527995603763942
Sergio Romero,0.01376382376545208
Fernando,0.013351594008726169
Marcel Schäfer,0.01308868184211158
Yaya Touré,0.013076412292640172
Álvaro Pereira,0.012611779302870843
Clarence Seedorf,0.012611537132787579
Gaël Clichy,0.01241707527776548
Matthieu Delpierre,0.012228663706782076
Jorge Fucile,0.011767504878277766
Steve Mandanda,0.01078528223702116
Emmanuel Eboué,0.010654408201822615
Gianluigi Buffon,0.010639578302235475
Petr Čech,0.010464395404921143
Fernando Navarro,0.010115779078811872
Éric Abidal,0.009647774113946803
Raul Meireles,0.008986132780514822
Emiliano Insúa,0.008822499605265929
Massimo Ambrosini,0.008343544942809374
Alessandro Nesta,0.007752504399720032
Thiago Motta,0.006984375367497265
Igor Akinfeev,0.0065226043365047585
César Delgado,0.006179818405496712
Edwin van der Sar,0.006147215613895696
Avraam Papadopoulos,0.006058019880578931
Vasili Berezutski,0.005814999675977697
Cristian Chivu,0.005526957485002483
Pepe,0.005031188971843764
Arthur Boka,0.004897947318315659
Péter Czvitkovics,0.004676092505816228
Sergei Ignashevich,0.0046752570393246715
Evgeni Aldonin,0.004600588833238479
Deividas Šemberas,0.0043360502361495246
Alexander Hleb,0.004037641102812921
Gary Neville,0.0038935930215765304
Olof Mellberg,0.0038774204003075735
Aleksei Berezutski,0.0037784710351671047
Rolando,0.0037248531019360076
Antonios Nikopolidis,0.003589603814870804
Lassana Diarra,0.003542500577292724
Danijel Pranjić,0.0035099619378353665
Georgi Shchennikov,0.0033769278020073673
