player,Normalized Win Probability
Kaká,37.36619447380744
Didier Drogba,11.806785558045643
Ruud van Nistelrooy,9.801510495547625
Francesco Totti,8.088879645587124
Cristiano Ronaldo,4.811581434963376
Wayne Rooney,4.548167347450202
David Villa,3.5767991249190096
Ronaldinho,1.4952087208425067
Fernando Morientes,1.4664233399370323
Peter Crouch,1.3155379111246264
Frank Lampard,1.1381941874432067
Steven Gerrard,0.9684307941543868
Raúl,0.8155953787867913
Roy Makaay,0.6676839215619768
Andrea Pirlo,0.5091643357232234
Claudio Pizarro,0.4580587834508598
Clarence Seedorf,0.450052461112383
Dirk Kuyt,0.40252484437144975
Diego,0.3552405156809856
John Arne Riise,0.31305919916561353
Michael Essien,0.2792028978588434
Michael Carrick,0.26924444717336693
Juninho Pernambucano,0.26669998467822703
Daniel Van Buyten,0.2640240516731594
Daniele De Rossi,0.25060817585611667
Filippo Inzaghi,0.23942491743060706
Florent Malouda,0.22670582371108233
Deco,0.2137534358791631
Jamie Carragher,0.20665957753950656
Abdul Kader Keïta,0.197245299190326
Pepe Reina,0.1940379163075644
Zlatan Ibrahimović,0.1853032407027225
Andriy Shevchenko,0.17423323008907218
Ryan Giggs,0.1679373705868478
David Silva,0.16225313943810624
Peter Odemwingie,0.15448606731617046
Rodrigo Taddei,0.150295549431524
Michael Ballack,0.14930484338911296
Raúl Albiol,0.14681751314543767
Daniel Agger,0.14604748776659046
Gilberto Silva,0.14539004682821635
Marek Jankulovski,0.13830092906274338
Miroslav Klose,0.1330572469239535
Edwin van der Sar,0.13162611941770386
Simone Perrotta,0.13116839779635966
Ricardo Carvalho,0.12693568904784555
Bastian Schweinsteiger,0.12088203903070556
Cesc Fàbregas,0.11821497182667416
Steve Finnan,0.11516686961017723
Christian Panucci,0.10896202216262785
Jean Makoun,0.10854211136151524
Philipp Lahm,0.1030189974706223
Mancini,0.10293324948706357
Paul Scholes,0.10230427292500656
Xabi Alonso,0.10083327217419238
Mathieu Bodmer,0.09957216404775873
Dida,0.0985503990268221
Mark van Bommel,0.09469737678339066
Naldo,0.09234978420091439
