player,Normalized Win Probability
Andriy Shevchenko,41.94280368769373
Ronaldinho,35.067726507703654
Thierry Henry,8.51010473777563
Samuel Eto'o,5.597171433986382
Kaká,1.9529823026543047
David Trezeguet,1.0666165579289641
Juan Román Riquelme,1.0600831073280899
Miroslav Klose,0.9159254765359794
Frank Lampard,0.565432212767753
Juninho Pernambucano,0.4051774551646562
Johan Micoud,0.3995209657903051
Diego Forlán,0.2063194206515889
Adriano,0.1363892576116279
Zlatan Ibrahimović,0.12745773044318273
Andrea Pirlo,0.12115749046121942
Pavel Nedvěd,0.10697691995316377
Tim Borowski,0.0799364272112655
Deco,0.0752022022508026
Torsten Frings,0.07282250179318299
Roy Makaay,0.06674446959919138
Kolo Touré,0.05009378747320391
Sylvain Wiltord,0.043683216649541765
Cesc Fàbregas,0.042727862930648695
Robert Pirès,0.04195035510161254
John Carew,0.041162921538966286
David Beckham,0.03981499608021248
Tiago Mendes,0.038742572496885376
Henrik Larsson,0.03874219611389259
Levan Kobiashvili,0.038185808019135827
Dida,0.038185782122356904
Michael Ballack,0.037320548421368865
Lincoln,0.03663100424381447
Ruud van Nistelrooy,0.035112160774641105
Luís Figo,0.03448413220608378
Simão Sabrosa,0.031684335727727254
Gilberto Silva,0.02971877720073557
Marcos Senna,0.028661743757652028
José Antonio Reyes,0.028070649905145705
Freddie Ljungberg,0.0257619690595882
Clarence Seedorf,0.02530633988446147
Luis García,0.02508155400164545
Jens Lehmann,0.024391493668884986
Giovanni van Bronckhorst,0.02339329978663551
Fabio Cannavaro,0.021995095595015994
Ricardo Carvalho,0.02076327843204724
Florent Malouda,0.020693940230154674
Carles Puyol,0.020459560032900906
Mahamadou Diarra,0.020064413132494203
Roberto Carlos,0.0186921556257254
Víctor Valdés,0.016967475249746882
Emerson,0.016461255123498598
Patrick Vieira,0.015163873712293786
Juan Pablo Sorín,0.014330300402710525
William Gallas,0.013686694892646846
Willy Sagnol,0.012933198189051896
Gianluca Zambrotta,0.012399530379653273
