player,Normalized Win Probability
Thierry Henry,44.3609022556391
Fernando Morientes,28.57142857142857
Didier Drogba,9.022556390977442
Frank Lampard,4.511278195488721
Ronaldo,3.007518796992481
Juninho Pernambucano,2.2556390977443606
Hakan Şükür,1.5037593984962405
Luís Figo,1.5037593984962405
Roy Makaay,1.5037593984962405
Walter Pandiani,0.7518796992481203
Jérôme Rothen,0.7518796992481203
Andrea Pirlo,0.7518796992481203
Ryan Giggs,0.7518796992481203
Dado Pršo,0.7518796992481203
Carlo Cudicini,0.0
Albert Luque,0.0
Aleksandr Mostovoi,0.0
Alessandro Costacurta,0.0
Alessandro Nesta,0.0
Alexander Hleb,0.0
Andreas Hinkel,0.0
Andriy Nesmachniy,0.0
Andriy Shevchenko,0.0
Antônio Carlos,0.0
Bixente Lizarazu,0.0
Ashley Cole,0.0
Benni McCarthy,0.0
Bernardo Corradi,0.0
Besnik Hasi,0.0
Bittor Alkiza,0.0
Anthony Réveillère,0.0
Bobo Baldé,0.0
Bogdan Lobonț,0.0
Cafú,0.0
Ergün Penbe,0.0
Akis Zikos,0.0
Edmílson,0.0
Fabio Cannavaro,0.0
Chris Sutton,0.0
Damien Duff,0.0
Daniel Pancu,0.0
Daniel Van Buyten,0.0
Daniel Zítka,0.0
Darko Kovačević,0.0
David Beckham,0.0
Deco,0.0
Derlei,0.0
Christian Karembeu,0.0
Dida,0.0
Dmitri Alenichev,0.0
Dmitri Khokhlov,0.0
Dmitri Loskov,0.0
Dmitri Sennikov,0.0
Kolo Touré,0.0
Edu Gaspar,0.0
Eiður Guðjohnsen,0.0
Enrique Romero,0.0
Clarence Seedorf,0.0
Faryd Mondragón,0.0
Jaromír Blažek,0.0
John Terry,0.0
Gianluigi Buffon,0.0
Filippo Inzaghi,0.0
Flavio Roma,0.0
Florent Malouda,0.0
Francesco Toldo,0.0
Frank de Boer,0.0
Freddie Ljungberg,0.0
Gabriel Schürrer,0.0
Gary Neville,0.0
Gaël Givet,0.0
Hugo Ibarra,0.0
Imre Szabics,0.0
Giourkas Seitaridis,0.0
Giovane Élber,0.0
Giuseppe Favalli,0.0
Giuseppe Pancaro,0.0
Glen Johnson,0.0
Grégory Coupet,0.0
Guti,0.0
Henning Berg,0.0
Henrik Larsson,0.0
Gennaro Gattuso,0.0
Fernando Meira,0.0
Igor Duljaj,0.0
Iker Casillas,0.0
Ioannis Okkas,0.0
Ivica Iliev,0.0
Iván Helguera,0.0
Claude Makélélé,0.0
Javier Zanetti,0.0
Jens Lehmann,0.0
Jesuli,0.0
John O'Shea,0.0
Johnny Ecker,0.0
Igor Jauregi,0.0
Jorge Andrade,0.0
Jorge Costa,0.0
José Molina,0.0
Juan Carlos Valerón,0.0
Juanfran,0.0
Julien Rodriguez,0.0
Kaká,0.0
Agustín Aranzábal,0.0
Kevin Kurányi,0.0
Costinha,0.0
Stiliyan Petrov,0.0
Dejan Stanković,0.0
Maxwell,0.0
Lukáš Zelenka,0.0
Magnus Hedman,0.0
Mahamadou Diarra,0.0
Maksim Shatskikh,0.0
Maniche,0.0
Manuel Pablo,0.0
Marcel Desailly,0.0
Mateja Kežman,0.0
Mauro Silva,0.0
Michael Ball,0.0
Wilfred Bouma,0.0
Michael Ballack,0.0
Michael Essien,0.0
Michał Żewłakow,0.0
Mikaël Silvestre,0.0
Míchel Salgado,0.0
Neil Lennon,0.0
Raimondas Žutautas,0.0
Noureddine Naybet,0.0
Rio Ferdinand,0.0
Ludovic Giuly,0.0
Lucas Bernardi,0.0
Lionel Scaloni,0.0
Nuno Valente,0.0
Patrick Vieira,0.0
Radoslav Kováč,0.0
Olivier De Cock,0.0
Quinton Fortune,0.0
Péguy Luyindula,0.0
Olivier Deschacht,0.0
Paolo Maldini,0.0
Patrice Evra,0.0
Petr Johana,0.0
Philipp Lahm,0.0
Paulo Ferreira,0.0
Pavel Nedvěd,0.0
Pavel Pergl,0.0
Philippe Clement,0.0
Oleksandr Shovkovskiy,0.0
Pedro Mendes,0.0
Oliver Kahn,0.0
Abdoulaye Méïté,0.0
Oleg Pashinin,0.0
Raúl,0.0
Tomáš Hübschman,0.0
Kostas Katsouranis,0.0
Tayfur Havutçu,0.0
Lauren,0.0
Robert Kovač,0.0
Robert Pirès,0.0
Roberto Carlos,0.0
Ronald Waterreus,0.0
Ronaldo Guiaro,0.0
Ruud van Nistelrooy,0.0
Samuel Kuffour,0.0
Saša Ilić,0.0
Sergei Ignashevich,0.0
Valeri Karpin,0.0
Sergei Ovchinnikov,0.0
Sidney Govou,0.0
Sol Campbell,0.0
Stanislav Varga,0.0
Stefan Klos,0.0
Stylianos Venetidis,0.0
Sébastien Squillaci,0.0
Lee Young-pyo,0.0
Karel Poborský,0.0
Ricardo Carvalho,0.0
Savo Milošević,0.0
Raúl Bravo,0.0
Theodoros Zagorakis,0.0
Valyantsin Byalkevich,0.0
Vladimir Maminov,0.0
Vladimír Labant,0.0
Víctor Sánchez,0.0
Vítor Baía,0.0
Walter Baseggio,0.0
Wayne Bridge,0.0
William Gallas,0.0
Timmy Simons,0.0
Xabi Alonso,0.0
Zinédine Zidane,0.0
Zurab Khizanishvili,0.0
Zvonimir Soldo,0.0
Zé Roberto,0.0
Ángel López,0.0
Édouard Cissé,0.0
Éric Deflandre,0.0
Óscar Córdoba,0.0
Timo Hildebrand,0.0
İbrahim Üzülmez,0.0
